timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
2450,1.100449,-0.325518,0.052221,1.082762,0.060715,0.011423
2451,1.100449,-0.124268,0.046953,1.080088,0.060654,0.011423
2452,1.100449,0.081489,0.042076,1.077399,0.060575,0.011288
2453,1.100449,0.245028,0.037717,1.074842,0.060483,0.011288
2454,1.100449,0.359457,0.033961,1.072453,0.060379,0.011288
2455,1.100449,0.447000,0.030849,1.070235,0.060267,0.011288
2456,1.100449,0.519118,0.028378,1.068187,0.060150,0.011288
2457,1.100449,0.556545,0.026504,1.066240,0.060029,0.011288
2458,1.100449,0.534846,0.025148,1.064243,0.059905,0.011288
2459,1.100449,0.457320,0.024213,1.062072,0.059779,0.011288
2460,1.084692,0.346305,0.023586,1.059696,0.059653,0.011288
2461,1.084692,0.203789,0.023153,1.057142,0.059526,0.011288
2462,1.084692,0.001016,0.022815,1.054496,0.059399,0.011288
2463,1.084692,-0.278158,0.022488,1.052040,0.059272,0.011288
2464,1.084692,-0.592193,0.022117,1.050242,0.059144,0.011288
2465,1.084692,-0.851423,0.021676,1.049342,0.059016,0.011288
2466,1.084692,-0.972879,0.021166,1.048973,0.058887,0.011288
2467,1.084692,-0.925234,0.020616,1.048391,0.058758,0.011288
2468,1.084692,-0.730710,0.020078,1.047042,0.058628,0.011288
2469,1.084692,-0.438778,0.019615,1.044882,0.058498,0.011288
2470,1.084692,-0.093843,0.019299,1.042288,0.058367,0.011288
2471,1.084692,0.281418,0.019197,1.039869,0.058237,0.011298
2472,1.084692,0.677004,0.019367,1.038370,0.058107,0.011298
2473,1.084692,1.069695,0.019853,1.038529,0.057979,0.011298
2474,1.084692,1.405214,0.020681,1.040684,0.057852,0.011298
2475,1.084692,1.600598,0.021855,1.044231,0.057728,0.011298
2476,1.084692,1.569230,0.023360,1.047510,0.057607,0.011298
2477,1.084692,1.265104,0.025166,1.048711,0.057491,0.011298
2478,1.084692,0.727698,0.027228,1.047350,0.057379,0.011298
2479,1.084692,0.083970,0.029488,1.044746,0.057273,0.011298
2480,1.084692,-0.519878,0.031884,1.042779,0.057174,0.011298
2481,1.084692,-1.005836,0.034353,1.042597,0.057083,0.011298
2482,1.084692,-1.384297,0.036827,1.044584,0.057000,0.011298
2483,1.084692,-1.685979,0.039242,1.048767,0.056925,0.011298
2484,1.084692,-1.878493,0.041533,1.054541,0.056858,0.011298
2485,1.084692,-1.863065,0.043634,1.060118,0.056800,0.011298
2486,1.084692,-1.561461,0.045483,1.063213,0.056749,0.011298
2487,1.084692,-1.003643,0.047013,1.062924,0.056704,0.011298
2488,1.084692,-0.322298,0.048157,1.060508,0.056665,0.011298
2489,1.084692,0.339201,0.048849,1.058125,0.056628,0.011340
2490,1.084692,0.907202,0.049023,1.057424,0.056593,0.011340
2491,1.084692,1.369894,0.048618,1.059216,0.056556,0.011340
2492,1.084692,1.713450,0.047580,1.063489,0.056514,0.011340
2493,1.084692,1.891160,0.045868,1.069222,0.056466,0.011340
2494,1.084692,1.862935,0.043454,1.074650,0.056409,0.011340
2495,1.084692,1.648414,0.040334,1.078278,0.056340,0.011340
2496,1.084692,1.316054,0.036520,1.079597,0.056258,0.011340
2497,1.084692,0.916105,0.032048,1.078841,0.056163,0.011340
2498,1.084692,0.444434,0.026976,1.076600,0.056055,0.011340
2499,1.084692,-0.111809,0.021379,1.073934,0.055935,0.011340
2500,1.084692,-0.702727,0.015344,1.072398,0.055805,0.011340
2501,1.084692,-1.216360,0.008963,1.073165,0.055669,0.011340
2502,1.084692,-1.561696,0.002331,1.076160,0.055530,0.011340
2503,1.084692,-1.741000,-0.004466,1.080502,0.055392,0.011340
2504,1.084692,-1.821942,-0.011356,1.085470,0.055259,0.011340
2505,1.084692,-1.835113,-0.018284,1.090501,0.055136,0.011340
2506,1.084692,-1.716957,-0.025218,1.094525,0.055027,0.011340
2507,1.084692,-1.373787,-0.032147,1.096098,0.054936,0.011340
2508,1.084692,-0.798835,-0.039076,1.094813,0.054868,0.011340
2509,1.084692,-0.110196,-0.046025,1.092100,0.054828,0.011340
2510,1.084692,0.533843,-0.053022,1.090020,0.054819,0.011293
2511,1.084692,1.046479,-0.060089,1.089807,0.054846,0.011293
2512,1.084692,1.435420,-0.067236,1.091807,0.054915,0.011293
2513,1.084692,1.727086,-0.074456,1.095900,0.055030,0.011293
2514,1.084692,1.891229,-0.081706,1.101306,0.055196,0.011293
2515,1.084692,1.855238,-0.088914,1.106355,0.055415,0.011293
2516,1.084692,1.586957,-0.095965,1.109276,0.055692,0.011293
2517,1.084692,1.144555,-0.102711,1.109455,0.056025,0.011293
2518,1.084692,0.635441,-0.108970,1.107590,0.056413,0.011293
2519,1.084692,0.135289,-0.114532,1.104859,0.056852,0.011293
2520,1.091821,-0.339569,-0.119176,1.102355,0.057332,0.011293
2521,1.091821,-0.787183,-0.122679,1.101003,0.057843,0.011293
2522,1.091821,-1.170346,-0.124826,1.101361,0.058369,0.011293
2523,1.091821,-1.425948,-0.125431,1.103221,0.058895,0.011293
2524,1.091821,-1.517632,-0.124345,1.105680,0.059402,0.011293
2525,1.091821,-1.466265,-0.121467,1.107775,0.059873,0.011293
2526,1.091821,-1.322735,-0.116753,1.108953,0.060291,0.011293
2527,1.091821,-1.117448,-0.110218,1.108996,0.060643,0.011293
2528,1.091821,-0.845050,-0.101936,1.107832,0.060919,0.011293
2529,1.091821,-0.497961,-0.092040,1.105620,0.061114,0.011293
2530,1.091821,-0.102323,-0.080708,1.102876,0.061227,0.011293
2531,1.091821,0.289624,-0.068164,1.100306,0.061264,0.011248
2532,1.091821,0.637199,-0.054659,1.098477,0.061233,0.011248
2533,1.091821,0.930187,-0.040464,1.097699,0.061146,0.011248
2534,1.091821,1.168191,-0.025859,1.098063,0.061021,0.011248
2535,1.091821,1.335348,-0.011123,1.099377,0.060873,0.011248
2536,1.091821,1.401881,0.003475,1.101096,0.060721,0.011248
2537,1.091821,1.344754,0.017678,1.102449,0.060582,0.011248
2538,1.091821,1.159372,0.031245,1.102740,0.060471,0.011248
2539,1.091821,0.851659,0.043956,1.101627,0.060399,0.011248
2540,1.091821,0.429651,0.055613,1.099290,0.060376,0.011248
2541,1.091821,-0.085064,0.066032,1.096555,0.060406,0.011248
2542,1.091821,-0.635457,0.075051,1.094732,0.060488,0.011248
2543,1.091821,-1.129365,0.082528,1.094908,0.060618,0.011248
2544,1.091821,-1.475488,0.088340,1.097140,0.060788,0.011248
2545,1.091821,-1.623314,0.092387,1.100396,0.060987,0.011248
2546,1.091821,-1.570196,0.094599,1.103243,0.061201,0.011248
2547,1.091821,-1.338614,0.094938,1.104545,0.061416,0.011248
2548,1.091821,-0.960264,0.093404,1.103870,0.061617,0.011248
2549,1.091821,-0.484291,0.090040,1.101639,0.061792,0.011248
2550,1.091821,0.015464,0.084936,1.098882,0.061929,0.011260
2551,1.091821,0.462245,0.078231,1.096619,0.062021,0.011260
2552,1.091821,0.813663,0.070113,1.095386,0.062064,0.011260
2553,1.091821,1.072040,0.060814,1.095271,0.062058,0.011260
2554,1.091821,1.252937,0.050604,1.096115,0.062006,0.011260
2555,1.091821,1.351500,0.039780,1.097540,0.061915,0.011260
2556,1.091821,1.345258,0.028654,1.098918,0.061793,0.011260
2557,1.091821,1.223785,0.017538,1.099577,0.061651,0.011260
2558,1.091821,1.008013,0.006734,1.099138,0.061498,0.011260
2559,1.091821,0.733184,-0.003487,1.097612,0.061345,0.011260
2560,1.091821,0.414308,-0.012890,1.095256,0.061198,0.011260
2561,1.091821,0.034874,-0.021292,1.092518,0.061064,0.011260
2562,1.091821,-0.416654,-0.028564,1.090181,0.060944,0.011260
2563,1.091821,-0.896098,-0.034635,1.089297,0.060841,0.011260
2564,1.091821,-1.301227,-0.039486,1.090459,0.060753,0.011260
2565,1.091821,-1.533633,-0.043155,1.093122,0.060678,0.011260
2566,1.091821,-1.563812,-0.045717,1.095978,0.060612,0.011260
2567,1.091821,-1.434196,-0.047282,1.097928,0.060553,0.011260
2568,1.091821,-1.208386,-0.047980,1.098508,0.060496,0.011260
2569,1.091821,-0.923954,-0.047953,1.097704,0.060440,0.011260
2570,1.091821,-0.586253,-0.047338,1.095741,0.060382,0.011260
2571,1.091821,-0.194322,-0.046269,1.093085,0.060319,0.011260
2572,1.091821,0.232176,-0.044862,1.090472,0.060252,0.011193
2573,1.091821,0.645966,-0.043214,1.088701,0.060179,0.011193
2574,1.091821,0.987248,-0.041402,1.088217,0.060099,0.011193
2575,1.091821,1.206981,-0.039487,1.088843,0.060014,0.011193
2576,1.091821,1.284671,-0.037508,1.089910,0.059922,0.011193
2577,1.091821,1.232206,-0.035494,1.090668,0.059825,0.011193
2578,1.091821,1.083920,-0.033464,1.090634,0.059722,0.011193
2579,1.091821,0.875084,-0.031433,1.089662,0.059614,0.011193
2580,1.100087,0.619593,-0.029414,1.087817,0.059501,0.011193
2581,1.100087,0.306410,-0.027423,1.085311,0.059384,0.011193
2582,1.100087,-0.072119,-0.025477,1.082606,0.059263,0.011193
2583,1.100087,-0.480801,-0.023599,1.080431,0.059138,0.011193
2584,1.100087,-0.835301,-0.021818,1.079344,0.059010,0.011193
2585,1.100087,-1.047373,-0.020163,1.079187,0.058880,0.011193
2586,1.100087,-1.087408,-0.018672,1.079228,0.058747,0.011193
2587,1.100087,-1.005694,-0.017381,1.078873,0.058613,0.011193
2588,1.100087,-0.886692,-0.016329,1.077997,0.058478,0.011193
2589,1.100087,-0.776535,-0.015557,1.076700,0.058342,0.011193
2590,1.100087,-0.649532,-0.015104,1.074986,0.058205,0.011193
2591,1.100087,-0.444103,-0.015009,1.072755,0.058069,0.011193
2592,1.100087,-0.133070,-0.015311,1.070111,0.057934,0.011193
2593,1.100087,0.241539,-0.016046,1.067569,0.057800,0.011153
2594,1.100087,0.600970,-0.017247,1.065745,0.057668,0.011153
2595,1.100087,0.890853,-0.018941,1.064942,0.057540,0.011153
2596,1.100087,1.109114,-0.021150,1.065167,0.057415,0.011153
2597,1.100087,1.276327,-0.023885,1.066327,0.057296,0.011153
2598,1.100087,1.387342,-0.027146,1.068172,0.057185,0.011153
2599,1.100087,1.395913,-0.030921,1.070061,0.057084,0.011153
2600,1.100087,1.242165,-0.035182,1.070990,0.056995,0.011153
2601,1.100087,0.894816,-0.039882,1.070181,0.056923,0.011153
2602,1.100087,0.376852,-0.044960,1.067835,0.056869,0.011153
2603,1.100087,-0.235936,-0.050338,1.065293,0.056838,0.011153
2604,1.100087,-0.835756,-0.055924,1.064268,0.056834,0.011153
2605,1.100087,-1.316969,-0.061615,1.065681,0.056859,0.011153
2606,1.100087,-1.611053,-0.067296,1.069100,0.056915,0.011153
2607,1.100087,-1.703557,-0.072850,1.073206,0.057006,0.011153
2608,1.100087,-1.621015,-0.078157,1.076638,0.057131,0.011153
2609,1.100087,-1.397840,-0.083100,1.078482,0.057291,0.011153
2610,1.100087,-1.051705,-0.087565,1.078350,0.057482,0.011153
2611,1.100087,-0.592203,-0.091445,1.076466,0.057701,0.011153
2612,1.100087,-0.052032,-0.094640,1.073777,0.057945,0.011153
2613,1.100087,0.495880,-0.097060,1.071663,0.058206,0.011141
2614,1.100087,0.960942,-0.098622,1.071138,0.058477,0.011141
2615,1.100087,1.284409,-0.099254,1.072310,0.058751,0.011141
2616,1.100087,1.470943,-0.098888,1.074671,0.059020,0.011141
2617,1.100087,1.567077,-0.097468,1.077693,0.059274,0.011141
2618,1.100087,1.599495,-0.094947,1.080929,0.059506,0.011141
2619,1.100087,1.531835,-0.091290,1.083650,0.059707,0.011141
2620,1.100087,1.285440,-0.086475,1.084752,0.059871,0.011141
2621,1.100087,0.809550,-0.080503,1.083550,0.059991,0.011141
2622,1.100087,0.139652,-0.073393,1.080883,0.060066,0.011141
2623,1.100087,-0.604331,-0.065194,1.079024,0.060093,0.011141
2624,1.100087,-1.277473,-0.055986,1.080107,0.060073,0.011141
2625,1.100087,-1.776645,-0.045877,1.084703,0.060010,0.011141
2626,1.100087,-2.063894,-0.035012,1.091786,0.059911,0.011141
2627,1.100087,-2.140389,-0.023562,1.099519,0.059784,0.011141
2628,1.100087,-2.009935,-0.011727,1.105937,0.059640,0.011141
2629,1.100087,-1.671281,0.000281,1.109481,0.059491,0.011141
2630,1.100087,-1.141495,0.012241,1.109643,0.059349,0.011141
2631,1.100087,-0.480913,0.023936,1.107388,0.059224,0.011141
2632,1.100087,0.206925,0.035170,1.104713,0.059128,0.011159
2633,1.100087,0.809388,0.045776,1.103433,0.059069,0.011159
2634,1.100087,1.252299,0.055630,1.104227,0.059052,0.011159
2635,1.100087,1.527929,0.064656,1.106749,0.059082,0.011159
2636,1.100087,1.679786,0.072836,1.110350,0.059158,0.011159
2637,1.100087,1.757555,0.080209,1.114521,0.059282,0.011159
2638,1.100087,1.777160,0.086862,1.118811,0.059452,0.011159
2639,1.100087,1.715468,0.092929,1.122584,0.059666,0.011159
2640,1.100226,1.534116,0.098577,1.125016,0.059924,0.011159
2641,1.100226,1.207434,0.103986,1.125443,0.060224,0.011159
2642,1.100226,0.735656,0.109334,1.123830,0.060569,0.011159
2643,1.100226,0.143489,0.114778,1.121063,0.060960,0.011159
2644,1.100226,-0.522951,0.120440,1.118868,0.061401,0.011159
2645,1.100226,-1.195275,0.126388,1.119263,0.061896,0.011159
2646,1.100226,-1.786384,0.132623,1.123585,0.062449,0.011159
2647,1.100226,-2.205746,0.139082,1.131573,0.063064,0.011159
2648,1.100226,-2.384986,0.145628,1.141269,0.063744,0.011159
2649,1.100226,-2.297361,0.152059,1.149944,0.064487,0.011159
2650,1.100226,-1.960530,0.158115,1.155413,0.065290,0.011159
2651,1.100226,-1.430935,0.163499,1.156954,0.066144,0.011159
2652,1.100226,-0.795518,0.167885,1.155428,0.067038,0.011159
2653,1.100226,-0.151710,0.170945,1.152585,0.067954,0.011159
2654,1.100226,0.422805,0.172366,1.150089,0.068871,0.011097
2655,1.100226,0.896720,0.171869,1.148961,0.069765,0.011097
2656,1.100226,1.287994,0.169228,1.149698,0.070612,0.011097
2657,1.100226,1.636369,0.164281,1.152643,0.071387,0.011097
2658,1.100226,1.957258,0.156941,1.158057,0.072068,0.011097
2659,1.100226,2.208454,0.147202,1.165666,0.072637,0.011097
2660,1.100226,2.302393,0.135137,1.174091,0.073083,0.011097
2661,1.100226,2.157416,0.120900,1.181046,0.073399,0.011097
2662,1.100226,1.745193,0.104710,1.184535,0.073589,0.011097
2663,1.100226,1.102947,0.086851,1.184141,0.073661,0.011097
2664,1.100226,0.313067,0.067651,1.181384,0.073632,0.011097
2665,1.100226,-0.526358,0.047475,1.179015,0.073525,0.011097
2666,1.100226,-1.318171,0.026707,1.179751,0.073365,0.011097
2667,1.100226,-1.972339,0.005734,1.185034,0.073182,0.011097
2668,1.100226,-2.414814,-0.015058,1.194337,0.073007,0.011097
2669,1.100226,-2.605021,-0.035310,1.205503,0.072867,0.011097
2670,1.100226,-2.547372,-0.054688,1.215902,0.072787,0.011097
2671,1.100226,-2.282186,-0.072899,1.223547,0.072788,0.011097
2672,1.100226,-1.857752,-0.089695,1.227533,0.072882,0.011097
2673,1.100226,-1.306950,-0.104881,1.227943,0.073077,0.011097
2674,1.100226,-0.649245,-0.118314,1.225730,0.073373,0.011097
2675,1.100226,0.085395,-0.129905,1.222676,0.073763,0.011062
2676,1.100226,0.838227,-0.139620,1.221055,0.074238,0.011062
2677,1.100226,1.527634,-0.147475,1.222780,0.074783,0.011062
2678,1.100226,2.072767,-0.153529,1.228493,0.075381,0.011062
2679,1.100226,2.412239,-0.157882,1.237232,0.076017,0.011062
2680,1.100226,2.512769,-0.160663,1.246860,0.076673,0.011062
2681,1.100226,2.377347,-0.162020,1.255048,0.077334,0.011062
2682,1.100226,2.050446,-0.162114,1.260274,0.077988,0.011062
2683,1.100226,1.603402,-0.161109,1.262222,0.078622,0.011062
2684,1.100226,1.099177,-0.159158,1.261459,0.079229,0.011062
2685,1.100226,0.561084,-0.156399,1.258927,0.079801,0.011062
2686,1.100226,-0.027885,-0.152948,1.255777,0.080332,0.011062
2687,1.100226,-0.686246,-0.148892,1.253574,0.080820,0.011062
2688,1.100226,-1.384181,-0.144288,1.254260,0.081261,0.011062
2689,1.100226,-2.027035,-0.139163,1.259305,0.081652,0.011062
2690,1.100226,-2.493209,-0.133511,1.268463,0.081993,0.011062
2691,1.100226,-2.694442,-0.127303,1.279552,0.082282,0.011062
2692,1.100226,-2.605870,-0.120490,1.289582,0.082517,0.011062
2693,1.100226,-2.252700,-0.113007,1.296179,0.082697,0.011062
2694,1.100226,-1.683091,-0.104783,1.298400,0.082822,0.011062
2695,1.100226,-0.957691,-0.095749,1.296919,0.082892,0.011062
2696,1.100226,-0.155708,-0.085844,1.293720,0.082907,0.011062
2697,1.100226,0.627142,-0.075027,1.291243,0.082870,0.011005
2698,1.100226,1.300687,-0.063277,1.291291,0.082783,0.011005
2699,1.100226,1.811648,-0.050609,1.294413,0.082653,0.011005
2700,1.088710,2.154939,-0.037069,1.300133,0.082488,0.011005
2701,1.088710,2.345603,-0.022745,1.307442,0.082297,0.011005
2702,1.088710,2.375907,-0.007770,1.314946,0.082093,0.011005
2703,1.088710,2.205333,0.007679,1.320891,0.081890,0.011005
2704,1.088710,1.798043,0.023384,1.323705,0.081701,0.011005
2705,1.088710,1.174536,0.039080,1.323001,0.081544,0.011005
2706,1.088710,0.427747,0.054469,1.320036,0.081431,0.011005
2707,1.088710,-0.311907,0.069220,1.316917,0.081374,0.011005
2708,1.088710,-0.939090,0.082979,1.315297,0.081382,0.011005
2709,1.088710,-1.412999,0.095385,1.315804,0.081458,0.011005
2710,1.088710,-1.745466,0.106078,1.318301,0.081600,0.011005
2711,1.088710,-1.957079,0.114719,1.322262,0.081799,0.011005
2712,1.088710,-2.041557,0.121000,1.326829,0.082041,0.011005
2713,1.088710,-1.964876,0.124666,1.330781,0.082309,0.011005
2714,1.088710,-1.694225,0.125528,1.332844,0.082582,0.011005
2715,1.088710,-1.230212,0.123475,1.332351,0.082837,0.011005
2716,1.088710,-0.618822,0.118487,1.329736,0.083053,0.011005
2717,1.088710,0.062359,0.110636,1.326415,0.083214,0.011001
2718,1.088710,0.727766,0.100094,1.324095,0.083306,0.011001
2719,1.088710,1.300201,0.087125,1.323977,0.083326,0.011001
2720,1.088710,1.714121,0.072077,1.326213,0.083273,0.011001
2721,1.088710,1.916120,0.055372,1.329814,0.083157,0.011001
2722,1.088710,1.877203,0.037484,1.333110,0.082991,0.011001
2723,1.088710,1.613546,0.018922,1.334659,0.082795,0.011001
2724,1.088710,1.196006,0.000207,1.334001,0.082587,0.011001
2725,1.088710,0.725107,-0.018149,1.331649,0.082391,0.011001
2726,1.088710,0.281315,-0.035662,1.328465,0.082223,0.011001
2727,1.088710,-0.110901,-0.051900,1.325163,0.082099,0.011001
2728,1.088710,-0.472955,-0.066490,1.322269,0.082029,0.011001
2729,1.088710,-0.827020,-0.079133,1.320255,0.082014,0.011001
2730,1.088710,-1.155604,-0.089609,1.319483,0.082054,0.011001
2731,1.088710,-1.398806,-0.097776,1.319891,0.082140,0.011001
2732,1.088710,-1.489956,-0.103568,1.320796,0.082261,0.011001
2733,1.088710,-1.401598,-0.106994,1.321212,0.082403,0.011001
2734,1.088710,-1.166242,-0.108120,1.320483,0.082552,0.011001
2735,1.088710,-0.855319,-0.107064,1.318565,0.082692,0.011001
2736,1.088710,-0.535567,-0.103984,1.315810,0.082813,0.011001
2737,1.088710,-0.233135,-0.099071,1.312620,0.082902,0.011001
2738,1.088710,0.070222,-0.092535,1.309343,0.082953,0.010970
2739,1.088710,0.402981,-0.084601,1.306377,0.082961,0.010970
2740,1.088710,0.757400,-0.075501,1.304207,0.082925,0.010970
2741,1.088710,1.071703,-0.065470,1.303147,0.082847,0.010970
2742,1.088710,1.262866,-0.054747,1.302949,0.082731,0.010970
2743,1.088710,1.285419,-0.043565,1.302862,0.082581,0.010970
2744,1.088710,1.160419,-0.032159,1.302188,0.082406,0.010970
2745,1.088710,0.947058,-0.020758,1.300654,0.082212,0.010970
2746,1.088710,0.685105,-0.009583,1.298303,0.082009,0.010970
2747,1.088710,0.369786,0.001156,1.295317,0.081804,0.010970
2748,1.088710,-0.010240,0.011260,1.292075,0.081603,0.010970
2749,1.088710,-0.415769,0.020553,1.289176,0.081412,0.010970
2750,1.088710,-0.752907,0.028885,1.287050,0.081234,0.010970
2751,1.088710,-0.936621,0.036134,1.285536,0.081071,0.010970
2752,1.088710,-0.960933,0.042220,1.284117,0.080923,0.010970
2753,1.088710,-0.900157,0.047099,1.282483,0.080789,0.010970
2754,1.088710,-0.833415,0.050774,1.280629,0.080667,0.010970
2755,1.088710,-0.767872,0.053288,1.278577,0.080553,0.010970
2756,1.088710,-0.642834,0.054725,1.276187,0.080445,0.010970
2757,1.088710,-0.407290,0.055207,1.273318,0.080338,0.010970
2758,1.088710,-0.086452,0.054881,1.270145,0.080231,0.010970
2759,1.088710,0.232806,0.053913,1.267073,0.080121,0.010942
2760,1.059256,0.477942,0.052475,1.264353,0.080006,0.010942
2761,1.059256,0.646952,0.050741,1.262018,0.079887,0.010942
2762,1.059256,0.791718,0.048864,1.260103,0.079762,0.010942
2763,1.059256,0.952581,0.046980,1.258752,0.079631,0.010942
2764,1.059256,1.112365,0.045192,1.258063,0.079496,0.010942
2765,1.059256,1.206067,0.043570,1.257808,0.079357,0.010942
2766,1.059256,1.166004,0.042149,1.257366,0.079215,0.010942
2767,1.059256,0.959473,0.040931,1.256052,0.079069,0.010942
2768,1.059256,0.600287,0.039886,1.253627,0.078922,0.010942
2769,1.059256,0.143851,0.038966,1.250530,0.078772,0.010942
2770,1.059256,-0.328208,0.038106,1.247616,0.078621,0.010942
2771,1.059256,-0.735454,0.037232,1.245579,0.078469,0.010942
2772,1.059256,-1.033502,0.036276,1.244608,0.078314,0.010942
2773,1.059256,-1.225754,0.035174,1.244515,0.078158,0.010942
2774,1.059256,-1.336214,0.033878,1.244990,0.077999,0.010942
2775,1.059256,-1.367956,0.032353,1.245635,0.077837,0.010942
2776,1.059256,-1.293082,0.030580,1.245877,0.077673,0.010942
2777,1.059256,-1.085540,0.028557,1.245127,0.077505,0.010942
2778,1.059256,-0.757275,0.026287,1.243164,0.077333,0.010942
2779,1.059256,-0.354540,0.023783,1.240305,0.077158,0.010942
2780,1.059256,0.079341,0.021056,1.237213,0.076979,0.010915
2781,1.059256,0.527022,0.018113,1.234679,0.076797,0.010915
2782,1.059256,0.975200,0.014955,1.233517,0.076612,0.010915
2783,1.059256,1.374364,0.011574,1.234262,0.076425,0.010915
2784,1.059256,1.637134,0.007953,1.236602,0.076235,0.010915
2785,1.059256,1.689782,0.004066,1.239281,0.076045,0.010915
2786,1.059256,1.523577,-0.000108,1.240864,0.075855,0.010915
2787,1.059256,1.191490,-0.004589,1.240622,0.075666,0.010915
2788,1.059256,0.759938,-0.009382,1.238683,0.075479,0.010915
2789,1.059256,0.272211,-0.014473,1.235732,0.075297,0.010915
2790,1.059256,-0.242711,-0.019818,1.232758,0.075122,0.010915
2791,1.059256,-0.738165,-0.025341,1.230780,0.074955,0.010915
2792,1.059256,-1.145321,-0.030927,1.230367,0.074799,0.010915
2793,1.059256,-1.408339,-0.036427,1.231321,0.074657,0.010915
2794,1.059256,-1.518080,-0.041654,1.232921,0.074528,0.010915
2795,1.059256,-1.504409,-0.046395,1.234427,0.074414,0.010915
2796,1.059256,-1.397188,-0.050415,1.235294,0.074313,0.010915
2797,1.059256,-1.201752,-0.053472,1.235129,0.074223,0.010915
2798,1.059256,-0.910430,-0.055329,1.233718,0.074141,0.010915
2799,1.059256,-0.526174,-0.055770,1.231192,0.074060,0.010915
2800,1.059256,-0.067377,-0.054614,1.228119,0.073976,0.010915
2801,1.059256,0.440826,-0.051729,1.225442,0.073881,0.010889
2802,1.059256,0.961075,-0.047044,1.224262,0.073771,0.010889
2803,1.059256,1.425739,-0.040559,1.225352,0.073643,0.010889
2804,1.059256,1.739561,-0.032351,1.228458,0.073494,0.010889
2805,1.059256,1.820524,-0.022576,1.232126,0.073327,0.010889
2806,1.059256,1.653435,-0.011469,1.234591,0.073148,0.010889
2807,1.059256,1.303750,0.000667,1.234946,0.072965,0.010889
2808,1.059256,0.871389,0.013468,1.233395,0.072789,0.010889
2809,1.059256,0.428921,0.026519,1.230681,0.072631,0.010889
2810,1.059256,-0.000833,0.039375,1.227601,0.072502,0.010889
2811,1.059256,-0.419287,0.051579,1.224887,0.072413,0.010889
2812,1.059256,-0.817532,0.062681,1.223188,0.072367,0.010889
2813,1.059256,-1.166200,0.072257,1.222909,0.072367,0.010889
2814,1.059256,-1.427495,0.079930,1.224017,0.072407,0.010889
2815,1.059256,-1.564249,0.085388,1.225953,0.072477,0.010889
2816,1.059256,-1.539576,0.088398,1.227721,0.072566,0.010889
2817,1.059256,-1.327189,0.088822,1.228238,0.072656,0.010889
2818,1.059256,-0.939644,0.086624,1.226964,0.072733,0.010889
2819,1.059256,-0.446814,0.081877,1.224301,0.072781,0.010889
2820,1.005048,0.045862,0.074757,1.221240,0.072791,0.010919
2821,1.005048,0.450639,0.065548,1.218600,0.072757,0.010919
2822,1.005048,0.737603,0.054623,1.216668,0.072677,0.010919
2823,1.005048,0.924936,0.042437,1.215384,0.072557,0.010919
2824,1.005048,1.035078,0.029500,1.214549,0.072406,0.010919
2825,1.005048,1.065879,0.016363,1.213851,0.072234,0.010919
2826,1.005048,1.000830,0.003586,1.212879,0.072054,0.010919
2827,1.005048,0.836312,-0.008285,1.211288,0.071876,0.010919
2828,1.005048,0.592690,-0.018747,1.208982,0.071708,0.010919
2829,1.005048,0.301761,-0.027368,1.206145,0.071555,0.010919
2830,1.005048,-0.004524,-0.033806,1.203126,0.071416,0.010919
2831,1.005048,-0.290807,-0.037829,1.200290,0.071287,0.010919
2832,1.005048,-0.517662,-0.039330,1.197845,0.071163,0.010919
2833,1.005048,-0.658853,-0.038332,1.195755,0.071036,0.010919
2834,1.005048,-0.719004,-0.034986,1.193845,0.070902,0.010919
2835,1.005048,-0.728282,-0.029565,1.191969,0.070755,0.010919
2836,1.005048,-0.712822,-0.022445,1.190054,0.070596,0.010919
2837,1.005048,-0.667445,-0.014084,1.188013,0.070426,0.010919
2838,1.005048,-0.560222,-0.004993,1.185701,0.070251,0.010919
2839,1.005048,-0.366217,0.004293,1.183016,0.070076,0.010919
2840,1.005048,-0.097300,0.013246,1.180075,0.069907,0.010919
2841,1.005048,0.199886,0.021384,1.177206,0.069748,0.010893
2842,1.005048,0.465586,0.028288,1.174721,0.069602,0.010893
2843,1.005048,0.650299,0.033637,1.172682,0.069469,0.010893
2844,1.005048,0.732488,0.037218,1.170893,0.069345,0.010893
2845,1.005048,0.727853,0.038938,1.169096,0.069226,0.010893
2846,1.005048,0.678601,0.038823,1.167156,0.069107,0.010893
2847,1.005048,0.622791,0.037018,1.165067,0.068984,0.010893
2848,1.005048,0.562802,0.033767,1.162832,0.068853,0.010893
2849,1.005048,0.457858,0.029395,1.160373,0.068712,0.010893
2850,1.005048,0.257838,0.024282,1.157612,0.068561,0.010893
2851,1.005048,-0.045126,0.018839,1.154719,0.068403,0.010893
2852,1.005048,-0.395418,0.013480,1.152168,0.068238,0.010893
2853,1.005048,-0.702224,0.008590,1.150356,0.068070,0.010893
2854,1.005048,-0.888326,0.004507,1.149194,0.067900,0.010893
2855,1.005048,-0.921277,0.001502,1.148167,0.067730,0.010893
2856,1.005048,-0.817066,-0.000240,1.146750,0.067561,0.010893
2857,1.005048,-0.626716,-0.000620,1.144737,0.067392,0.010893
2858,1.005048,-0.415055,0.000367,1.142249,0.067223,0.010893
2859,1.005048,-0.234607,0.002642,1.139510,0.067055,0.010893
